USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2354262,10,6,93,182.35294118,144,144
2354263,17,0,,,0.72,0.72
2354264,17,0,,,2.16,2.16
2354265,17,2,16,34.782608696,30,30
2354266,17,3,6,100,,0
2354267,17,0,,,6,6
2354268,10,0,,,18,18
2354269,10,2,27,20,108,108
2354270,10,0,,,72,72
2354271,10,0,,,120,120
2354272,13,2,8,44.444444444,10,10
2354273,13,7,10,14.285714286,60,60
2354274,17,0,,,6,6
2354275,7,0,,,121,121
2354276,10,0,,,87,87
2354277,26,2,34,19.883040936,137,137
2354278,13,0,,,100,100
2354279,17,3,7,46.666666667,8,8
2354280,17,5,3.18,39.75,4.82,4.82
2354281,17,3,9,42.857142857,6,12
2354282,17,0,,,11,11
2354283,17,3,6,40,9,9
2354284,10,3,6,25,18,18
2354285,17,3,5,33.333333333,10,10
2354286,17,0,,,11,11
2354287,16,8,6,40,9,9
2354288,17,3,7.47,74.7,2.53,2.53
2354289,17,3,30,65.217391304,16,16
2354290,10,5,17.97,59.9,12.03,12.03
2354291,17,0,,,1.03,1.03
2354292,15,0,,,35,35
2354293,10,0,,,262,262
2354294,17,0,,,0.0328515112,0.0328515112
2354295,10,0,,,12,12
2354296,13,2,32,69.565217391,14,14
2354297,13,0,,,70,70
2354298,17,8,23,56.097560976,18,18
2354299,10,7,31,20.529801325,120,120
2354300,13,0,,,40,40
2354301,13,0,,,33,33
2354302,17,0,,,3,3
2354303,30,0,,,,0
2354304,17,3,5.04,63,2.96,2.96
2354305,17,0,,,1.59,1.59
2354306,27,0,,,120,120
2354307,16,0,,,30,30
2354308,17,3,25,54.347826087,21,21
2354309,10,0,,,37,37
2354310,10,2,52.967148489,92.92482191,0.0328515112,4.0328515112
2354311,16,2,6,25,18,18
2354312,10,0,,,90,90
2354313,17,0,,,2,2
2354314,7,8,,,216,216
2354315,25,0,,,5.62,5.62
2354316,17,3,4.97,62.125,3.03,3.03
2354317,10,0,,,121,121
2354318,17,3,2,25,6,6
2354319,25,0,,,5.23,5.23
2354320,17,0,,,16,16
2354321,10,7,18,75,6,6
2354322,21,8,7,10,63,63
2354323,10,2,31,39.743589744,47,47
2354324,10,8,9,6.6666666667,126,126
2354325,10,7,21,63.636363636,12,12
2354326,7,4,162,77.142857143,48,48
2354327,9,0,,,,0
2354328,16,7,10,100,,0
2354329,17,0,,,24,24
2354330,13,6,33,64.705882353,84,84
2354331,10,0,,,120,120
2354332,10,8,7,12.280701754,50,50
2354333,16,0,,,41,41
2354334,10,0,,,97,97
2354335,17,0,,,0.0328515112,0.0328515112
2354336,25,0,,,24,24
2354337,26,8,4,10.810810811,33,33
2354338,13,0,,,40,40
2354339,16,0,,,3,3
2354340,26,8,10,15.873015873,53,53
2354341,16,8,2.97,7.6153846154,36.03,36.03
2354342,17,0,,,6,6
2354343,10,5,16,15.094339623,90,90
2354344,14,0,,,,0
2354345,17,0,,,13.18,13.18
2354346,17,0,,,8,8
2354347,16,,,,0.0328515112,0.0328515112
2354348,10,4,79,52.317880795,72,72
2354349,16,4,26.967148489,52.876761743,0.0328515112,24.032851511
2354350,17,0,,,0.0328515112,0.0328515112
2354351,10,8,46,38.016528926,75,75
2354352,10,0,,,30,30
2354353,16,,,,0.0328515112,0.0328515112
2354354,10,4,21,13.907284768,130,130
2354355,13,0,,,12,12
2354356,13,8,21,100,,0
2354357,17,3,6,100,,0
2354358,13,0,,,37,37
2354359,12,8,14.97,55.444444444,12.03,12.03
2354360,16,0,,,,8
2354361,10,2,107.96714849,99.969581934,0.0328515112,0.0328515112
2354362,17,0,,,6.79,6.79
2354363,25,0,,,10,10
2354364,10,2,33.15,72.065217391,8.85,12.85
2354365,13,8,6,20,24,24
2354366,10,5,168,70,72,72
2354367,13,0,,,48,48
2354368,10,0,,,30,30
2354369,16,0,,,0.13,0.13
2354370,16,0,,,,0
2354371,11,0,,,,6
2354377,11,0,,,,6
2354400,27,0,,,336,336
2354411,17,3,2.61,32.625,5.39,5.39
2354412,22,0,,,210,210
2354414,17,3,9,60,6,6
2354415,10,0,,,37,37
2354416,10,8,12,10.256410256,105,105
2354418,10,0,,,144,144
2354419,13,0,,,42,42
2354420,21,0,,,48.26,48.26
2354421,13,6,27,81.818181818,60,60
2354422,17,3,4.44,44.4,5.56,5.56
2354423,10,2,64,49.230769231,66,66
2354424,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2354425,7,7,8,4.2553191489,180,180
2354426,23,8,3,4.7619047619,60,60
2354427,10,0,,,70,70
2354428,13,0,,,13,13
2354429,13,0,,,33,33
2354430,10,8,5.97,33.166666667,12.03,12.03
2354431,25,0,,,6,6
2354432,21,3,6,25,18,18
2354433,13,0,,,120,120
2354434,10,0,,,120,120
2354435,26,0,,,77,77
2354436,10,4,3,11.111111111,24,24
2354437,9,,,,,0
2354438,17,3,5.11,63.875,2.89,2.89
2354439,13,5,26,63.414634146,15,15
2354440,10,0,,,14,14
2354441,16,4,6,100,,0
2354442,26,0,,,90,90
2354443,10,2,34,35.051546392,63,63
2354444,26,8,7,3.8674033149,174,174
2354445,17,0,,,30,30
2354446,21,0,,,31,31
2354447,17,8,28.97,70.658536585,12.03,12.03
2354448,16,0,,,,0
2354449,13,0,,,57,57
2354450,13,0,,,70,70
2354451,21,2,8,21.621621622,29,29
2354452,13,0,,,60,60
2354453,21,5,60,25,180,180
2354454,10,8,6,20,24,24
2354455,10,2,17.97,59.9,12.03,12.03
2354456,17,5,6,18.181818182,27,27
2354457,17,0,,,7.65,7.65
2354458,10,0,,,235,235
2354459,17,5,4.78,59.75,3.22,3.22
2354460,10,2,33,19.642857143,135,135
2354461,13,7,10,100,,0
2354462,17,8,2.55,31.875,5.45,5.45
2354463,17,0,,,0.0328515112,0.0328515112
2354464,13,8,4,40,,6
2354465,17,6,3,11.111111111,30,30
2354466,29,8,9,37.5,15,15
2354467,17,3,2,20,8,8
2354468,17,8,1.16,11.6,8.84,8.84
2354469,10,2,42,20,168,168
2354470,17,0,,,24,24
2354471,17,0,,,8.72,8.72
2354472,7,0,,,97,97
2354473,10,8,120,33.333333333,240,240
2354474,16,2,13,61.904761905,,8
2354475,24,0,,,18,18
2354476,10,3,34,48.571428571,36,36
2354477,17,8,0.65,10.833333333,5.35,5.35
2354478,10,8,15,11.111111111,120,120
2354479,13,0,,,48,48
2354480,13,0,,,100,100
2354481,10,8,24,14.285714286,144,144
2354482,10,2,120,33.333333333,240,240
2354483,10,0,,,57,57
2354484,10,7,4.97,27.611111111,13.03,13.03
2354485,7,8,61,40.397350993,90,90
2354486,17,0,,,27,27
2354487,17,7,11.967148489,99.726237407,0.0328515112,0.0328515112
2354488,10,2,45,41.666666667,63,63
2354489,26,0,,,188,188
2354491,10,0,,,168,168
2354492,10,7,24,100,,0
2354493,17,8,8,23.529411765,26,26
2354494,13,0,,,52,52
2354495,17,7,1,100,,0
2354496,17,6,1,6.25,17,17
2354497,10,3,24,34.285714286,46,46
2354498,17,8,16,53.333333333,14,14
2354499,16,0,,,,0
2354500,10,7,18,75,6,6
2354501,16,0,,,,0
2354502,10,0,,,46,46
2354503,10,7,18,75,6,6
2354504,1,6,66,220,96,96
2354505,7,8,15,19.230769231,63,63
2354506,1,8,15,71.428571429,,6
2354507,16,0,,,,0
2354508,7,0,,,63,63
2354509,29,8,6,50,,6
2354510,30,0,,,,0
2354511,4,1,14,8.4337349398,180,180
2354512,17,0,,,4,4
2354513,13,0,,,12,12
2354514,17,0,,,4.82,4.82
2354515,10,3,4,33.333333333,8,8
2354516,21,2,112,93.333333333,4,8
2354517,13,3,40,40,60,60
2354518,10,7,27,31.034482759,60,60
2354519,17,0,,,12.03,12.03
2354520,10,2,39,44.827586207,48,48
2354521,17,0,,,3,3
2354522,16,8,6,100,,0
2354523,13,8,9,33.333333333,18,18
2354524,10,0,,,60,60
2354525,27,8,120,33.333333333,240,240
2354526,17,3,6,25,18,18
2354527,16,0,,,,0
2354528,10,8,8,5.9259259259,127,127
2354529,10,0,,,60,60
2354530,13,0,,,40,40
2354531,10,0,,,144,144
2354532,4,0,,,168,168
2354533,22,4,,,300,300
2354534,16,8,9,60,6,6
2354535,26,0,,,72,72
2354536,10,0,,,132,132
2354537,17,0,,,8,8
2354538,10,2,36,100,,0
2354539,16,0,,,,0
2354540,10,0,,,188,188
2354541,10,2,25,10.638297872,210,210
2354542,10,2,108,100,,0
2354543,27,4,120,33.333333333,240,240
2354544,10,8,29,41.428571429,41,41
2354545,17,3,5,62.5,3,3
2354546,13,8,37,100,,0
2354547,10,0,,,52,52
2354548,17,0,,,18.3,18.3
2354549,10,2,48,40,72,72
2354550,30,0,,,,0
2354551,1,4,21,100,,0
2354552,7,2,33,27.5,87,87
2354553,13,8,10,17.543859649,47,47
2354554,10,0,,,168,168
2354555,13,1,34,47.887323944,105,105
2354556,17,0,,,12.26,12.26
2354557,17,0,,,24,24
2354558,16,2,4,33.333333333,,8
2354559,30,0,,,,0
2354560,10,8,13,9.2857142857,127,127
2354561,10,8,5,7.1428571429,65,65
2354562,13,0,,,,0
2354563,17,8,3,11.111111111,24,24
2354564,10,2,18,54.545454545,,15
2354565,10,2,108,100,,0
2354566,10,2,56.97,99.947368421,0.03,0.03
2354567,17,8,1.61,26.833333333,4.39,4.39
2354568,10,8,58,69.047619048,26,26
2354569,17,8,35,76.086956522,11,11
2354570,17,5,2.28,22.8,7.72,7.72
2354571,16,0,,,,0
2354572,10,0,,,84,84
2354573,17,8,3,37.5,5,5
2354574,10,7,27,20,108,108
2354575,17,2,12,100,,0
2354576,13,2,33,42.857142857,44,44
2354577,17,8,5.97,39.8,9.03,9.03
2354578,10,0,,,105,105
2354579,17,7,4,50,4,4
2354580,10,0,,,10,10
2354581,17,5,9,42.857142857,12,12
2354582,21,2,14,30.434782609,32,32
2354583,10,0,,,0.69,0.69
2354584,10,5,49,40.495867769,72,72
2354585,17,0,,,11.3,11.3
2354586,1,8,21,100,,0
2354587,16,8,17.97,59.9,12.03,12.03
2354588,10,8,6,13.043478261,40,40
2354589,17,0,,,5.03,5.03
2354590,13,4,10,27.027027027,27,27
2354591,16,8,15,23.80952381,48,48
2354592,17,3,8,80,2,2
2354593,17,0,,,21,21
2354594,10,1,13,54.166666667,37,37
2354595,26,0,,,115,115
2354596,26,0,,,63,63
2354597,10,7,22,31.428571429,48,48
2354598,10,2,20,8.3333333333,220,220
2354599,13,8,84,46.666666667,96,96
2354600,10,0,,,37,37
2354601,10,0,,,,0
2354602,16,8,21,41.176470588,30,30
2354603,7,0,,,180,180
2354604,10,2,40,19.047619048,170,170
2354605,17,2,6,100,,0
2354606,17,0,,,10,10
2354607,10,0,,,322,322
2354608,10,2,51,58.620689655,36,36
2354609,13,0,,,30,30
2354610,10,4,75,55.555555556,60,60
2354611,10,8,2,11.111111111,16,16
2354612,16,8,27,52.941176471,24,24
2354613,13,0,,,46,46
2354614,17,8,1.77,17.7,8.23,8.23
2354615,17,8,1.41,14.1,8.59,8.59
2354616,10,2,26,43.333333333,34,34
2354617,17,8,0.97,9.7,9.03,9.03
2354618,21,2,22,47.826086957,24,24
2354619,17,0,,,9.66,9.66
2354620,25,8,1.7,42.5,2.3,2.3
2354621,17,8,2.21,22.1,7.79,7.79
2354622,16,0,,,,6
2354623,10,0,,,175,175
2354624,13,6,14,30.434782609,60,60
2354625,10,2,,,360,360
2354626,16,8,9,33.333333333,18,18
2354627,10,0,,,240,240
2354628,7,8,102,48.571428571,108,108
2354629,13,0,,,70,70
2354630,17,0,,,4.46,4.46
2354631,10,0,,,135,135
2354632,4,4,10,19.607843137,41,41
2354634,13,0,,,36,36
2354635,16,0,,,,0
2354636,10,7,118,62.765957447,70,70
2354637,10,2,43,49.425287356,44,44
2354638,16,0,,,,6
2354639,17,0,,,0.0328515112,0.0328515112
2354641,5,0,,,27,27
2354642,16,0,,,,0
2354643,16,8,4,40,,6
2354644,5,2,3,10,27,27
2354645,17,4,30,52.631578947,27,27
2354648,17,0,,,10,10
2354649,10,8,24,14.285714286,144,144
2354650,17,3,1.3,21.666666667,4.7,4.7
2354652,17,0,,,1.56,1.56
2354655,17,8,18,39.130434783,28,28
2354656,13,5,6,20,24,24
2354657,17,3,3,30,7,7
2354658,17,3,28,60.869565217,18,18
2354660,17,0,,,1.97,1.97
2354661,13,2,6,25,18,18
2354662,7,8,63,100,,0
2354663,17,0,,,6.57,6.57
2354664,10,0,,,165,165
2354666,17,3,3,14.285714286,18,18
2354667,17,0,,,10,10
2354668,10,8,10.64,44.333333333,13.36,13.36
2354669,17,3,5.97,33.166666667,12.03,12.03
2354670,10,0,,,100,100
2354671,26,4,34,22.077922078,120,120
2354672,17,3,5,33.333333333,10,10
2354673,17,0,,,3.89,3.89
2354674,10,0,,,108,108
2354675,11,8,6,16.666666667,30,30
2354676,17,3,2,20,8,8
2354677,13,0,,,19.07,19.07
2354678,13,0,,,76,76
2354679,17,2,5.9671484888,59.671484888,0.0328515112,4.0328515112
2354680,13,0,,,110,110
2354681,17,3,6,25,18,18
2354683,5,2,6,25,18,18
2354684,17,0,,,1.13,1.13
2354685,10,2,30,38.461538462,48,48
2354686,10,2,3,10,27,27
2354687,4,0,,,120,120
2354688,10,0,,,13,13
2354689,7,8,19,19.587628866,78,78
2354690,13,2,12,66.666666667,,6
2354691,17,0,,,4.23,4.23
2354692,17,0,,,0.76,0.76
2354693,17,0,,,12.03,12.03
2354694,17,3,4,40,6,6
2354695,10,2,39,61.904761905,24,24
2354696,17,0,,,8,8
2354697,17,0,,,2.46,2.46
2354698,10,0,,,7.82,7.82
2354700,10,0,,,10,10
2354701,21,8,11,19.298245614,46,46
2354702,17,8,5.97,33.166666667,12.03,12.03
2354703,10,3,10.97,45.708333333,13.03,13.03
2354704,17,0,,,8,8
2354705,13,8,49,50.515463918,48,48
2354706,13,8,115,48.936170213,120,120
2354710,17,0,,,4.53,4.53
2354712,17,0,,,33,33
2354714,16,8,6,100,,0
2354715,10,2,67,44.370860927,84,84
2354717,10,8,24,100,,0
2354718,15,0,,,33,33
2354719,17,8,0.84,14,5.16,5.16
2354721,17,0,,,1.69,1.69
2354722,10,2,18,25.714285714,52,52
2354723,16,0,,,105,105
2354725,17,0,,,21,21
2354726,17,8,24,100,,0
2354727,17,0,,,14,14
2354730,23,8,48,61.538461538,30,30
2354733,10,0,,,41,41
2354734,10,0,,,9.23,9.23
2354736,13,0,,,27,27
2354737,17,0,,,18,18
2354738,10,0,,,120,120
2354739,30,0,,,,0
2354740,10,8,27,20,108,108
2354742,16,2,9,33.333333333,18,18
2354743,16,8,4,33.333333333,8,8
2354744,10,2,63,46.666666667,72,72
2354745,10,7,31,20.529801325,120,120
2354746,17,0,,,5.16,5.16
2354747,16,2,9,30,21,21
2354748,16,0,,,,0
2354749,17,0,,,1.56,1.56
2354750,10,0,,,150,150
2354751,17,8,17,41.463414634,24,24
2354753,17,0,,,18,18
2354754,10,2,72,30,168,168
2354755,27,0,,,24,24
2354756,10,0,,,37,37
2354757,17,0,,,2,2
2354758,10,0,,,135,135
2354759,13,8,5.9671484888,49.726237407,0.0328515112,6.0328515112
2354760,10,0,,,70,70
2354761,10,0,,,12.03,12.03
2354762,17,2,5,33.333333333,10,10
2354763,10,2,54,45,66,66
2354766,10,2,70,66.037735849,36,36
2354769,10,0,,,87,87
2354782,16,2,4,40,,6
2354784,17,0,,,1.16,1.16
2354785,27,0,,,360,360
2354786,10,2,96,51.063829787,92,92
2354789,16,0,,,36.46,36.46
2354790,17,0,,,18,18
2354791,21,8,6,100,,0
2354792,10,2,9,10.344827586,78,78
2354794,17,8,2,13.333333333,13,13
2354795,27,8,104,43.333333333,136,136
2354796,29,0,,,24,24
2354797,10,8,17,12.408759124,120,120
2354798,7,8,138,65.714285714,72,72
2354799,17,8,2.67,17.8,12.33,12.33
2354800,17,0,,,0.0328515112,0.0328515112
2354801,17,0,,,8.49,8.49
2354802,17,8,2.97,19.8,12.03,12.03
2354803,16,2,12,50,12,12
2354804,10,0,,,12,12
2354805,13,8,6,28.571428571,15,15
2354806,28,0,,,21,21
2354807,17,0,,,8,8
2354808,17,0,,,53.39,53.39
2354809,10,0,,,30,30
2354810,10,0,,,240,240
2354811,16,8,2,6.25,30,30
2354812,16,0,,,30,30
2354813,17,7,11.967148489,99.726237407,0.0328515112,0.0328515112
2354814,13,8,2.97,19.8,12.03,12.03
2354815,26,0,,,46,46
2354816,25,0,,,5,5
2354817,10,2,20,25.974025974,57,57
2354818,30,0,,,,0
2354819,16,4,4,12.5,28,28
2354821,21,0,,,240,240
2354822,10,0,,,37,37
2354823,10,8,12,26.086956522,34,34
2354824,17,0,,,1.85,1.85
2354825,30,0,,,,0
2354826,15,0,,,12,12
2354827,17,0,,,6.66,12.66
2354828,10,0,,,120,120
2354829,10,0,,,63,63
2354830,10,7,91,60.264900662,60,60
2354831,10,8,7,12.280701754,50,50
2354832,1,0,,,,3
2354833,17,0,,,9,9
2354834,10,2,67,28.510638298,168,168
2354835,17,0,,,18,18
2354836,16,8,120,33.333333333,240,240
2354837,5,2,18,75,,6
2354838,10,3,38,28.148148148,97,97
2354839,10,2,78,41.489361702,110,110
2354840,17,0,,,7.65,7.65
2354841,17,0,,,24,24
2354842,10,0,,,240,240
2354843,13,1,1,1.4084507042,72,72
2354844,5,0,,,24,24
2354845,21,7,55,23.404255319,180,180
2354846,10,3,24,34.285714286,46,46
2354847,4,4,24.97,67.486486486,12.03,12.03
2354848,16,0,,,0.99,4.99
2354849,13,0,,,46,46
2354850,10,0,,,120,120
2354851,10,0,,,120,120
2354852,10,7,240,66.666666667,120,120
2354853,10,2,15,11.111111111,120,120
2354854,17,0,,,51,51
2354855,10,0,,,175,175
2354856,16,0,,,21,21
2354857,29,2,17,45.945945946,20,20
2354858,13,0,,,16,16
2354859,29,0,,,18,18
2354860,10,0,,,70,70
2354861,17,0,,,0.0328515112,0.0328515112
2354862,16,0,,,61,61
2354863,16,0,,,9,9
2354865,10,0,,,108,108
2354866,10,0,,,120,120
2354867,10,0,,,27,27
2354868,16,2,2,100,,0
2354869,17,0,,,24,24
2354870,10,2,56,29.787234043,132,132
2354871,10,2,25,27.173913043,67,67
2354872,27,8,82,31.297709924,180,180
2354873,16,0,,,,0
2354874,10,8,1,0.826446281,120,120
2354875,23,2,33.967148489,73.84162715,0.0328515112,12.032851511
2354876,17,0,,,0.0328515112,0.0328515112
2354877,10,2,9,30,21,21
2354878,17,3,6,28.571428571,15,15
2354879,17,0,,,6,6
2354880,26,2,16,34.782608696,30,30
2354881,16,7,40.97,63.030769231,24.03,24.03
2354882,16,2,32.97,99.909090909,0.03,0.03
2354883,10,0,,,97,97
2354885,16,2,38.9,99.743589744,0.1,0.1
2354886,4,6,75,71.428571429,180,180
2354887,21,8,21.97,47.760869565,12.03,24.03
2354889,17,0,,,7.69,7.69
2354890,17,0,,,10,10
2354891,10,0,,,136,136
2354892,26,0,,,63,63
2354894,10,8,56.967148489,99.94236577,0.0328515112,0.0328515112
2354895,10,2,30,14.285714286,180,180
2354896,10,2,72,30,168,168
2354897,10,0,,,60,60
2354898,10,0,,,93,93
2354899,10,7,92,48.936170213,96,96
2354900,10,8,27,31.034482759,60,60
2354901,17,8,42,73.684210526,15,15
2354902,10,0,,,140,140
2354904,13,0,,,37,37
2354905,26,8,4,2.6490066225,147,147
2354906,10,2,27,31.034482759,60,60
2354908,10,0,,,60,60
2354909,17,0,,,36,36
2354910,7,0,,,180,180
2354911,10,0,,,72,72
2354912,4,0,,,60,60
2354913,24,0,,,15,15
2354914,27,7,57,47.107438017,64,64
2354915,17,7,2,100,,0
2354916,17,0,,,7.62,7.62
2354917,10,8,8,4.2553191489,180,180
2354918,10,0,,,262,262
2354919,10,1,22,9.1666666667,262,262
2354921,17,0,,,7.49,7.49
2354922,10,0,,,70,70
2354923,17,0,,,6.23,6.23
2354924,16,8,9,90,1,1
2354925,13,0,,,66,66
2354926,17,6,1,14.285714286,8,8
2354927,10,0,,,188,188
2354928,4,7,30,100,,0
2354929,27,2,84,70,36,36
2354930,10,0,,,60,60
2354931,25,0,,,8,8
2354932,17,0,,,12,12
2354933,17,0,,,6,6
2354934,21,0,,,87,87
2354935,17,0,,,7.85,7.85
2354936,13,8,10,21.739130435,36,36
2354937,26,2,24,34.285714286,46,46
2354938,17,0,,,1.08,1.08
2354939,17,0,,,6.82,6.82
2354940,10,0,,,36,36
2354941,16,0,,,24,24
2354942,10,2,68,36.170212766,120,120
2354943,13,0,,,46,46
2354944,10,2,68,50.37037037,67,67
2354945,30,0,,,,0
2354946,17,0,,,7.82,7.82
2354947,13,0,,,60,60
2354948,17,0,,,7.36,7.36
2354949,30,0,,,0.99,0.99
2354950,10,2,60,55.555555556,48,48
2354951,17,0,,,7.85,7.85
2354952,17,0,,,10,10
2354953,17,0,,,7.79,7.79
2354954,30,7,2,100,,0
2354955,15,0,,,21,21
2354956,13,0,,,12.03,12.03
2354957,17,0,,,7.75,7.75
2354958,10,8,1,0.826446281,120,120
2354959,26,2,75,36.585365854,130,130
2354960,10,0,,,30,30
2354961,5,8,18,75,,6
2354962,17,0,,,8,8
2354963,30,0,,,,0
2354964,10,2,45.967148489,99.928583671,0.0328515112,0.0328515112
2354965,17,3,2.97,49.5,3.03,3.03
2354966,10,7,18.09,75.375,5.91,5.91
2354967,17,0,,,7.33,7.33
2354968,16,4,12,100,,0
2354969,10,7,3,4.7619047619,60,60
2354970,10,8,15,29.411764706,36,36
2354971,10,2,17,45.945945946,20,20
2354972,10,8,16,16,84,84
2354973,10,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2354974,17,0,,,9,9
2354975,14,0,,,,0
2354976,10,0,,,30,30
2354977,13,0,,,46,46
2354978,4,8,11,45.833333333,13,13
2354979,4,8,9,15.789473684,48,48
2354980,11,2,4.15,41.5,5.85,5.85
2354981,17,0,,,10,10
2354982,13,5,45,78.947368421,6,12
2354983,10,2,120,100,,0
2354984,17,0,,,21,21
2354985,21,7,15,100,,0
2354986,10,0,,,87,87
2354987,13,0,,,40,40
2354988,10,7,18.09,75.375,5.91,5.91
2354989,13,0,,,35,35
2354990,10,8,48,44.444444444,60,60
2354991,10,0,,,46,46
2354992,15,5,1,3.0303030303,32,32
2354993,11,2,4.12,41.2,5.88,5.88
2354994,17,3,4,50,,4
2354995,10,3,69,79.310344828,18,18
2354996,17,3,3,20,12,12
2354997,13,0,,,5,10
2354998,10,4,8,8.6956521739,84,84
2354999,17,3,16,43.243243243,21,21
2355000,17,8,33,57.894736842,24,24
2355001,16,2,28.97,87.787878788,0.03,4.03
2355002,10,7,17.66,73.583333333,6.34,6.34
2355003,17,3,18,100,,0
2355004,19,7,95,87.962962963,13,13
2355005,26,2,84,73.684210526,30,30
2355006,10,0,,,13.03,13.03
2355007,7,0,,,33,33
2355008,10,2,28,40,42,42
2355009,10,8,6,13.043478261,40,40
2355010,10,4,80,42.553191489,108,108
2355011,16,8,5,12.820512821,34,34
2355012,13,8,27,32.142857143,57,57
2355013,16,0,,,48,48
2355014,26,2,41,44.565217391,51,51
2355015,13,2,6,33.333333333,12,12
2355016,7,8,48,28.571428571,120,120
2355017,10,2,60,35.714285714,108,108
2355018,9,0,,,,0
2355019,10,2,27,20,108,108
2355020,17,0,,,1.56,1.56
2355021,10,0,,,60,60
2355022,17,0,,,1.03,1.03
2355023,16,8,11.97,49.875,12.03,12.03
2355024,10,0,,,6,6
2355025,9,0,,,0.03,0.03
2355026,13,0,,,45,45
2355027,16,8,15.84,52.8,14.16,14.16
2355028,17,3,2,33.333333333,4,4
2355029,24,8,8.54,47.444444444,9.46,9.46
2355030,17,0,,,1,1
2355031,13,8,30,100,,0
2355032,17,3,3.24,40.5,4.76,4.76
2355033,16,8,6,100,,0
2355034,16,0,,,,0
2355035,17,0,,,3.76,3.76
2355036,10,0,,,70,70
2355037,13,8,14,9.2715231788,137,137
2355038,12,0,,,,0
2355039,17,0,,,,0
2355040,17,0,,,1.15,1.15
2355041,17,0,,,1.46,1.46
2355042,10,5,11,19.298245614,46,46
2355043,24,0,,,11.76,11.76
2355044,10,0,,,72,72
2355045,29,0,,,51,51
2355046,10,0,,,10,10
2355047,10,8,12,11.111111111,96,96
2355048,17,0,,,4.56,4.56
2355049,10,0,,,120,120
2355050,24,0,,,27,27
2355051,27,0,,,172,172
2355052,16,0,,,4.1,4.1
2355053,16,0,,,10,10
2355054,17,0,,,1.03,1.03
2355055,10,0,,,144,144
2355111,10,0,,,37,37
2355117,28,4,1,3.3333333333,23,29
2355118,10,8,33.97,73.847826087,12.03,12.03
2355119,10,0,,,24,24
2355120,10,3,67,62.037037037,41,41
2355121,17,3,12,36.363636364,21,21
2355122,10,3,34,35.051546392,63,63
2355123,10,3,31,20.529801325,120,120
2355124,10,3,22,47.826086957,24,24
2355125,17,3,4,40,6,6
2355126,17,3,7.97,37.952380952,13.03,13.03
2355127,10,3,25,54.347826087,21,21
2355128,26,0,,,54,54
2355129,10,0,,,60,60
2355131,7,2,37,38.144329897,60,60
2355132,13,0,,,63,63
2355133,10,8,21.44,37.614035088,35.56,35.56
2355134,17,3,4.29,71.5,1.71,1.71
2355135,17,0,,,1.35,1.35
2355136,13,7,3,5.8823529412,48,48
2355137,17,0,,,0.89,0.89
2355138,10,0,,,87,87
2355139,16,8,10,21.739130435,36,36
2355140,17,3,2.97,19.8,12.03,12.03
2355141,10,0,,,128,128
2355142,16,7,4,6.5573770492,57,57
2355143,16,0,,,14,14
2355144,17,0,,,30,30
2355145,10,2,28,40,42,42
2355146,26,8,2,6.0606060606,31,31
2355147,17,,,,8,8
2355148,10,8,3,12.5,21,21
2355149,17,0,,,1.58,1.58
2355150,10,7,49,50.515463918,48,48
2355151,10,0,,,6.13,6.13
2355152,10,2,16,22.857142857,54,54
2355153,16,0,,,,0
2355154,10,8,3.47,57.833333333,2.53,2.53
2355155,16,2,9,60,4,6
2355156,16,0,,,,0
2355157,17,0,,,24,24
2355158,17,0,,,24,24
2355159,17,0,,,0.79,0.79
2355160,17,0,,,21,21
2355161,10,0,,,41,41
2355162,13,7,20,18.181818182,90,90
2355163,13,6,3,2.8571428571,108,108
2355164,16,8,17.97,59.9,12.03,12.03
2355165,10,0,,,120,120
2355166,17,0,,,1.18,1.18
2355167,13,8,5,12.195121951,36,36
2355168,13,0,,,15,15
2355169,17,3,1,100,,0
2355170,10,0,,,63,63
2355171,13,0,,,15,15
2355172,16,0,,,121,121
2355173,16,8,5.97,33.166666667,12.03,12.03
2355174,17,0,,,18,18
2355175,10,7,18,75,6,6
2355176,17,8,12,29.268292683,29,29
2355177,16,0,,,41,41
2355178,13,6,125,53.191489362,360,360
2355179,17,,,,0.0328515112,0.0328515112
2355180,16,0,,,48,48
2355181,25,,,,12.03,12.03
2355182,17,3,6,33.333333333,9,12
2355183,10,7,61,50.41322314,60,60
2355184,10,0,,,168,168
2355185,10,8,85,56.291390728,66,66
2355186,7,8,60,28.571428571,150,150
2355187,10,2,54,64.285714286,30,30
2355188,10,2,58,53.703703704,50,50
2355189,27,0,,,470,470
2355190,27,0,,,180,180
2355191,10,5,13,18.571428571,57,57
2355192,29,2,3,12.5,21,21
2355193,17,0,,,18,18
2355194,10,8,3,4.7619047619,60,60
2355195,13,6,23,62.162162162,60,60
2355197,10,0,,,188,188
2355198,10,2,68,45.033112583,83,83
2355199,10,0,,,60,60
2355200,13,0,,,24,24
2355201,10,0,,,188,188
2355202,10,2,18,75,6,6
2355203,16,2,11.97,49.875,12.03,12.03
2355204,21,0,,,37,37
2355205,8,0,,,6,6
2355206,13,8,23.06,85.407407407,3.94,3.94
2355207,10,4,15,100,,0
2355208,17,3,4.78,79.666666667,1.22,1.22
