USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2262505,17,0,,,41,41
2262506,17,0,,,11,11
2262507,16,0,,,9,9
2262508,16,4,34.97,85.292682927,0.03,6.03
2262509,17,3,3.24,40.5,4.76,4.76
2262510,17,0,,,15,15
2262511,19,2,15,11.111111111,120,120
2262512,17,0,,,12.03,12.03
2262513,17,0,,,14,14
2262514,10,0,,,240,240
2262515,22,7,228,76,72,72
2262516,17,7,30,65.217391304,16,16
2262517,17,0,,,14,14
2262518,17,3,2.77,46.166666667,3.23,3.23
2262519,17,3,12,50,12,12
2262520,17,8,15,29.411764706,36,36
2262521,17,6,6,20,36,36
2262522,10,8,52,74.285714286,18,18
2262523,10,2,84,77.777777778,24,24
2262525,13,8,21,100,,0
2262527,22,0,,,470,470
2262528,10,2,30,100,,0
2262529,17,0,,,3.81,3.81
2262530,16,8,10,14.285714286,60,60
2262531,17,0,,,12,12
2262532,13,2,29,41.428571429,41,41
2262533,17,3,3,20,12,12
2262534,16,,,,0.0328515112,0.0328515112
2262535,17,8,37,64.912280702,20,20
2262536,16,,,,0.99,0.99
2262537,17,3,3.87,48.375,4.13,4.13
2262538,16,,,,0.0328515112,0.0328515112
2262539,17,3,22,47.826086957,24,24
2262540,17,0,,,13,13
2262541,17,5,3,10,27,27
2262542,17,5,11,19.298245614,46,46
2262543,27,0,,,360,360
2262545,16,,,,0.0328515112,0.0328515112
2262546,17,0,,,24,24
2262547,13,4,6,20,24,24
2262549,17,0,,,24,24
2262550,17,3,3,20,12,12
2262552,30,0,,,,0
2262553,17,8,25,54.347826087,21,21
2262554,16,0,,,,10
2262555,16,2,,,,10
2262556,16,8,6,100,,0
2262557,16,8,6,25,18,18
2262558,17,8,2.97,19.8,12.03,12.03
2262559,10,2,120,71.428571429,48,48
2262560,17,0,,,24,24
2262561,10,0,,,57,57
2262562,13,6,26,56.52173913,72,72
2262563,27,8,61,50.41322314,60,60
2262564,17,0,,,0.0328515112,0.0328515112
2262565,10,2,31,20.529801325,120,120
2262566,5,0,,,18,18
2262567,16,8,20.97,63.545454545,0.03,12.03
2262568,17,0,,,57,57
2262569,10,8,2,100,,0
2262570,10,0,,,,0
2262571,10,8,9,15.789473684,48,48
2262572,17,3,3,11.111111111,24,24
2262573,17,0,,,13,13
2262574,17,3,21,51.219512195,20,20
2262575,16,,,,,0
2262576,16,0,,,48,48
2262577,10,3,87,64.444444444,48,48
2262578,17,0,,,16,16
2262579,17,5,6,25,18,18
2262580,16,8,9,33.333333333,18,18
2262581,5,2,24.97,67.486486486,12.03,12.03
2262582,17,0,,,8,8
2262583,10,0,,,10,10
2262584,10,0,,,60,60
2262585,17,0,,,24,24
2262586,17,0,,,1.03,1.03
2262587,17,0,,,8,8
2262588,17,3,3.87,38.7,6.13,6.13
2262589,13,0,,,33,33
2262590,10,2,6,20,24,24
2262591,16,0,,,24,24
2262592,30,0,,,,0
2262593,17,0,,,15,15
2262594,17,0,,,46,46
2262595,7,7,31,20.529801325,120,120
2262596,4,0,,,41,41
2262597,17,0,,,21,21
2262598,17,8,17,41.463414634,24,24
2262599,17,3,7.41,74.1,2.59,2.59
2262600,17,3,4.41,55.125,3.59,3.59
2262601,1,8,27,100,,0
2262602,16,8,10,83.333333333,2,2
2262603,10,0,,,60,60
2262604,17,8,6,20,24,24
2262605,17,2,8,44.444444444,5,10
2262606,17,3,4,40,6,6
2262607,17,0,,,0.85,0.85
2262608,17,0,,,1.07,1.07
2262609,17,3,3.7,46.25,4.3,4.3
2262610,17,3,10,55.555555556,8,8
2262611,26,0,,,127,127
2262612,10,4,41,100,,0
2262613,21,0,,,,8
2262614,13,0,,,10,10
2262616,10,0,,,51,51
2262617,10,2,142,54.198473282,120,120
2262618,10,8,3.93,32.75,8.07,8.07
2262619,10,4,81,93.103448276,6,6
2262620,1,6,6,100,12,12
2262621,27,7,144,40,216,216
2262622,10,7,13,28.260869565,33,33
2262623,13,0,,,,0
2262624,1,8,9,30,21,21
2262625,21,2,6,100,,0
2262626,17,3,5.87,58.7,4.13,4.13
2262627,13,0,,,188,188
2262628,26,8,31,20.529801325,120,120
2262630,25,8,8,44.444444444,10,10
2262631,10,7,90,42.857142857,120,120
2262632,17,0,,,33,33
2262633,16,7,25,67.567567568,12,12
2262635,13,2,19,37.254901961,32,32
2262636,17,3,14,34.146341463,27,27
2262637,17,3,12,40,18,18
2262638,10,8,22,59.459459459,15,15
2262639,10,5,38.97,76.411764706,12.03,12.03
2262640,17,3,9,60,6,6
2262641,9,,,,7,7
2262642,17,3,12,44.444444444,15,15
2262644,13,0,,,34,34
2262645,6,2,24,80,,6
2262647,13,2,32,45.714285714,35,38
2262648,16,4,34.97,85.292682927,0.03,6.03
2262649,30,0,,,,0
2262650,30,,,,0.16,0.16
2262651,16,2,6,100,,0
2262652,16,0,,,,6
2262653,13,0,,,60,60
2262654,17,0,,,13,13
2262655,10,0,,,82,82
2262656,17,0,,,0.2,0.2
2262657,29,0,,,22,22
2262658,10,0,,,,0
2262659,17,3,11.97,49.875,12.03,12.03
2262660,10,0,,,12.03,12.03
2262661,10,0,,,60,60
2262662,10,7,9,30,21,21
2262663,13,0,,,18,18
2262664,10,8,,,420,420
2262665,9,0,,,,0
2262666,17,6,1,14.285714286,8,8
2262667,17,0,,,8,8
2262668,17,0,,,13,13
2262669,17,0,,,8,8
2262670,17,2,6,22.222222222,21,21
2262671,10,2,62.74,99.587301587,0.26,0.26
2262672,17,0,,,10,10
2262673,17,3,1,2.4390243902,36,40
2262674,10,2,18,30,42,42
2262675,17,0,,,34,34
2262676,10,0,,,70,70
2262677,17,0,,,0.0328515112,0.0328515112
2262678,17,0,,,48,48
2262680,17,0,,,0.0328515112,0.0328515112
2262681,17,0,,,0.0328515112,0.0328515112
2262682,17,0,,,0.0328515112,0.0328515112
2262683,17,1,5,16.666666667,35,35
2262684,17,0,,,21,21
2262685,17,0,,,10,10
2262686,17,0,,,6,6
2262687,10,4,18,54.545454545,15,15
2262688,17,0,,,10,10
2262689,17,3,4,22.222222222,14,14
2262690,17,0,,,12,12
2262691,10,2,118,45.038167939,144,144
2262692,10,0,,,24,24
2262693,10,0,,,46,46
2262694,21,0,,,87,87
2262696,21,0,,,135,135
2262697,1,0,,,24,24
2262698,17,8,7,18.918918919,30,30
2262699,13,5,28.33,76.567567568,8.67,8.67
2262700,10,2,17,22.077922078,60,60
2262701,10,0,,,24,24
2262702,17,0,,,7,7
2262703,17,0,,,5,5
2262704,13,8,15,23.80952381,48,48
2262705,21,0,,,188,188
2262706,10,8,12,11.111111111,96,96
2262707,10,0,,,108,108
2262708,17,0,,,2.03,2.03
2262709,16,4,18,100,,0
2262710,10,0,,,110,110
2262711,13,0,,,10,10
2262712,17,0,,,0.0328515112,0.0328515112
2262713,5,0,,,,6
2262714,17,0,,,,6
2262715,17,0,,,7.59,7.59
2262716,17,0,,,8,8
2262717,17,8,1,100,,0
2262718,17,0,,,1.2,1.2
2262719,17,0,,,1.1,1.1
2262720,17,0,,,1.39,1.39
2262721,26,2,26,20.8,99,99
2262722,17,0,,,,6
2262723,17,0,,,0.76,0.76
2262724,17,4,15,45.454545455,18,18
2262725,10,7,7.9671484888,44.261936049,0.0328515112,10.032851511
2262726,17,0,,,0.82,0.82
2262727,5,2,11.97,49.875,12.03,12.03
2262728,17,0,,,0.82,0.82
2262729,10,8,6,8.5714285714,64,64
2262730,17,0,,,1.26,1.26
2262731,17,8,22,47.826086957,24,24
2262732,17,0,,,0.82,0.82
2262733,16,0,,,16,16
2262734,10,2,12,100,,0
2262735,17,0,,,30,30
2262736,10,0,,,37,37
2262737,27,0,,,120,120
2262738,10,4,104,55.319148936,84,84
2262739,26,6,51,36.170212766,192,192
2262740,16,,,,0.0328515112,0.0328515112
2262741,10,8,1,0.826446281,120,120
2262742,10,2,29,23.966942149,92,92
2262743,17,2,2,16.666666667,5,10
2262744,10,0,,,151,151
2262745,24,0,,,41,41
2262746,17,0,,,16,16
2262747,10,2,34,18.085106383,154,154
2262748,13,0,,,6.59,6.59
2262749,17,8,22,47.826086957,24,24
2262750,10,2,52,21.666666667,188,188
2262751,10,0,,,70,70
2262752,10,5,44,31.428571429,96,96
2262753,9,,,,6,6
2262754,10,0,,,8.08,8.08
2262755,17,0,,,80,80
2262756,10,0,,,70,70
2262757,10,8,4,13.333333333,26,26
2262758,17,8,21,51.219512195,20,20
2262759,16,0,,,41,41
2262760,10,7,78,37.142857143,132,132
2262761,10,2,27,31.034482759,60,60
2262762,17,7,1.51,15.1,8.49,8.49
2262763,10,0,,,72,72
2262764,21,2,65,50,65,65
2262765,17,0,,,10,10
2262766,5,8,45,51.724137931,42,42
2262767,16,7,,,,24
2262768,1,5,10,100,,0
2262769,16,7,3,25,,9
2262770,15,5,,,4.07,13.07
2262771,26,7,33.22,89.783783784,3.78,3.78
2262772,17,0,,,0.72,0.72
2262773,10,5,1.51,15.1,5.49,8.49
2262774,16,0,,,60,60
2262775,13,0,,,21,21
2262776,10,8,96.967148489,99.966132463,0.0328515112,0.0328515112
2262777,24,8,12,44.444444444,15,15
2262778,17,8,5,13.513513514,32,32
2262779,10,3,93,68.888888889,42,42
2262780,13,8,64.97,84.376623377,12.03,12.03
2262781,7,0,,,470,470
2262782,25,0,,,6,6
2262783,10,0,,,180,180
2262784,17,3,15,71.428571429,6,6
2262785,16,7,21,100,,0
2262786,17,3,4.67,46.7,5.33,5.33
2262787,24,0,,,18,18
2262788,10,0,,,37,37
2262789,17,0,,,28,28
2262790,27,8,38,11.728395062,286,286
2262791,12,8,3,20,6,12
2262792,16,8,6,11.764705882,45,45
2262793,25,0,,,5,5
2262794,16,2,13.51,56.291666667,10.49,10.49
2262795,16,0,,,135,135
2262796,17,0,,,1.13,1.13
2262797,17,3,9,60,6,6
2262798,10,7,3,16.666666667,15,15
2262799,10,8,8,19.512195122,33,33
2262800,17,3,17,22.077922078,60,60
2262801,26,0,,,222,222
2262802,10,2,99,73.333333333,36,36
2262803,16,2,9,30,21,21
2262804,9,0,,,,0
2262805,22,8,,,469.99,469.99
2262806,13,0,,,30,30
2262807,10,0,,,160,160
2262808,17,3,1.97,13.133333333,13.03,13.03
2262809,17,8,12,17.142857143,58,58
2262810,10,7,24,20.512820513,93,93
2262811,10,2,94,35.877862595,168,168
2262812,17,5,16,34.782608696,30,30
2262813,10,0,,,21,21
2262814,16,4,4,40,,6
2262815,17,3,16,66.666666667,8,8
2262816,9,0,,,,0
2262817,16,6,7,17.073170732,48,48
2262818,10,7,4.97,27.611111111,13.03,13.03
2262819,10,3,3,20,12,12
2262820,4,,,,1,1
2262821,10,0,,,87,87
2262822,16,0,,,8,16
2262823,13,8,17,22.077922078,60,60
2262824,10,8,51,58.620689655,36,36
2262825,13,7,20,48.780487805,21,21
2262826,16,0,,,,6
2262827,25,0,,,10,10
2262828,10,0,,,24,24
2262829,17,0,,,1.2,1.2
2262830,17,3,18,100,,0
2262831,10,8,12,66.666666667,6,6
2262832,30,7,1,100,,0
2262833,17,0,,,1,1
2262834,15,8,2,13.333333333,13,13
2262836,10,8,24,47.058823529,27,27
2262837,10,8,12.97,35.054054054,12.03,24.03
2262838,10,4,96,57.142857143,72,72
2262839,11,0,,,,0
2262840,9,,,,6,6
2262841,9,,,,6,6
2262842,9,,,,6,6
2262843,9,,,,6,6
2262844,9,,,,7,7
2262845,16,,,,4.16,4.16
2262846,16,6,5,6.4102564103,83,83
2262847,9,,,,6,6
2262848,9,,,,6,6
2262849,9,,,,5.91,5.91
2262850,9,,,,7,7
2262851,16,0,,,,0
2262852,9,,,,6,6
2262853,9,,,,6,6
2262854,17,7,3.21,15.285714286,17.79,17.79
2262855,9,,,,2,2
2262856,9,,,,6,6
2262857,9,,,,6,6
2262858,9,,,,6,6
2262859,9,,,,5.91,5.91
2262860,9,,,,6,6
2262861,10,0,,,,0
2262862,17,5,2,13.333333333,13,13
2262863,13,8,28.97,70.658536585,12.03,12.03
2262864,17,3,7,18.918918919,30,30
2262865,16,,,,3.16,3.16
2262866,9,,,,6,6
2262867,10,0,,,33,33
2262868,17,8,33,47.142857143,37,37
2262869,17,0,,,24,24
2262870,10,0,,,87,87
2262871,17,0,,,3,6
2262872,17,0,,,18,18
2262873,17,0,,,8,8
2262874,10,2,80,66.666666667,40,40
2262875,13,7,13,35.135135135,24,24
2262876,13,7,6,10.526315789,51,51
2262877,10,0,,,0.0328515112,0.0328515112
2262878,10,5,36,41.379310345,51,51
2262879,17,0,,,6,6
2262880,10,0,,,41,41
2262881,17,1,3,25,15,15
2262882,15,0,,,4.07,4.07
2262883,16,0,,,9,15
2262884,16,6,3,1.6949152542,180,180
2262885,21,7,36.97,99.918918919,0.03,0.03
2262886,10,0,,,46,46
2262887,16,,,,4.93,4.93
2262888,9,,,,5.91,5.91
2262889,9,,,,5.91,5.91
2262890,17,0,,,4.72,4.72
2262891,9,,,,5.91,5.91
2262892,16,,,,4,4
2262893,9,,,,5.91,5.91
2262894,9,,,,6,6
2262895,9,,,,6,6
2262896,17,0,,,0.0328515112,0.0328515112
2262897,9,,,,6,6
2262898,16,,,,3.12,3.12
2262899,9,,,,1,1
2262900,10,7,20,21.739130435,72,72
2262901,9,,,,7.88,7.88
2262902,9,,,,3,3
2262903,9,,,,2,2
2262904,9,,,,3,3
2262905,16,,,,4.16,4.16
2262906,10,2,18,13.333333333,117,117
2262907,21,0,,,57,57
2262908,9,,,,6,6
2262909,17,0,,,2.76,2.76
2262910,17,3,1,12.5,7,7
2262911,10,8,11.44,63.555555556,6.56,6.56
2262912,9,,,,7,7
2262913,16,0,,,,0
2262914,13,2,18,100,,0
2262915,17,8,2,20,8,8
2262916,17,3,6,25,18,18
2262917,16,8,8,100,,0
2262918,10,7,9,30,21,21
2262919,16,2,44.97,78.894736842,12.03,12.03
2262920,13,8,7,9.0909090909,70,70
2262921,10,0,,,60,60
2262922,10,0,,,37,37
2262923,7,8,13,13.402061856,84,84
2262924,10,2,68,40.476190476,100,100
2262925,30,7,,,,0
2262926,12,0,,,48,48
2262927,1,0,,,8,8
2262928,13,4,10,21.739130435,36,36
2262929,17,0,,,2.82,2.82
2262930,1,0,,,36,36
2262931,10,2,120,66.666666667,60,60
2262932,17,3,8,17.391304348,38,38
2262933,17,8,17.9,99.444444444,0.1,0.1
2262934,17,3,4.64,77.333333333,1.36,1.36
2262935,10,8,22,31.428571429,48,48
2262936,10,0,,,84,84
2262937,10,0,,,48,48
2262938,13,2,12,32.432432432,25,25
2262940,22,2,,,60,60
2262941,10,2,192,84.210526316,36,36
2262942,17,0,,,24,24
2262943,10,8,55,78.571428571,15,15
2262944,10,8,57,100,,0
2262945,17,3,28,60.869565217,18,18
2262946,21,2,69.967148489,99.95306927,0.0328515112,0.0328515112
2262947,10,1,259.99,123.8047619,469.99,469.99
2262948,10,8,24,30.769230769,54,54
2262949,21,0,,,470,470
2262950,16,8,8,22.222222222,28,28
2262951,26,2,101,88.596491228,13,13
2262952,16,2,10,100,,0
2262953,10,2,57,47.5,63,63
2262954,10,0,,,84,84
2262955,10,0,,,77,77
2262956,10,0,,,70,70
2262957,10,0,,,70,70
2262958,17,0,,,51,51
2262960,17,0,,,7,7
2262961,17,0,,,12,12
2262962,13,0,,,120,120
2262963,10,0,,,21,21
2262965,10,0,,,60,60
2262966,1,8,13.18,54.916666667,10.82,10.82
2262967,10,0,,,37,37
2262968,13,0,,,110,110
2262969,17,0,,,7,7
2262970,10,0,,,121,121
2262971,17,0,,,18,18
2262972,17,3,6,28.571428571,15,15
2262973,17,8,28,60.869565217,18,18
2262974,13,2,7,33.333333333,14,14
2262975,17,5,27,72.972972973,10,10
2262976,10,8,14.97,55.444444444,12.03,12.03
2262977,17,0,,,10,10
2262978,17,3,1.84,15.333333333,10.16,10.16
2262979,26,7,,,390.23,390.23
2262980,17,8,28,60.869565217,18,18
2262981,21,8,17,45.945945946,20,20
2262982,17,0,,,24,24
2262983,17,0,,,16,16
2262984,17,0,,,10,10
2262985,16,,,,0.0328515112,0.0328515112
2262986,9,0,,,8,8
2262988,13,0,,,300,300
2262989,10,8,79,52.317880795,72,72
2262990,21,2,37,100,,0
2262991,17,0,,,7,7
2262992,10,2,38.05,66.754385965,18.95,18.95
2262993,10,2,46,65.714285714,24,24
2262994,10,0,,,97,97
2262995,17,0,,,7,7
2262996,16,4,10,100,,0
2262997,10,8,11,19.298245614,46,46
2262998,13,0,,,87,87
2263001,17,0,,,18,18
2263002,21,8,5.64,37.6,9.36,9.36
2263003,17,0,,,12,12
2263005,10,2,67,44.370860927,84,84
2263006,10,7,1,6.6666666667,14,14
2263007,7,7,20,16.666666667,100,100
2263008,17,0,,,14,14
2263009,17,0,,,12,12
2263010,4,7,17,41.463414634,24,24
2263011,10,0,,,18,18
2263012,16,0,,,60,60
2263013,10,0,,,6,6
2263014,10,2,134.96714849,99.975665547,0.0328515112,0.0328515112
2263015,26,0,,,77,77
2263016,26,0,,,40,40
2263017,9,,,,6,6
2263018,9,,,,2,2
2263019,9,,,,6,6
2263020,9,,,,6,6
2263021,16,0,,,,0
2263022,9,,,,5,5
2263023,9,,,,2,2
2263024,13,5,82,31.297709924,180,180
2263025,17,0,,,6,6
2263026,9,,,,6,6
2263027,7,8,42,53.846153846,36,36
2263028,10,0,,,168,168
2263029,10,,,,6,6
2263030,9,,,,6,6
2263031,9,,,,6,6
2263032,10,0,,,60,60
2263033,16,,,,3.12,3.12
2263034,13,2,10,100,,0
2263035,16,8,5.97,33.166666667,12.03,12.03
2263036,16,2,41,100,,0
2263037,16,2,6,50,6,6
2263038,9,,,,6,6
2263039,10,5,27,31.034482759,60,60
2263040,9,,,,6,6
2263041,16,2,8.97,42.714285714,12.03,12.03
2263042,26,0,,,93,93
2263043,16,8,17,41.463414634,24,24
2263044,10,0,,,6,6
2263045,13,4,14,77.777777778,,4
2263046,17,0,,,14,14
2263047,17,0,,,57,57
2263048,17,3,6,28.571428571,15,15
2263049,30,0,,,,0
2263050,17,0,,,10,10
2263051,30,0,,,0.0328515112,0.0328515112
2263052,10,3,70,100,,0
2263053,10,0,,,188,188
2263054,17,0,,,7,7
2263055,17,0,,,57,57
2263056,16,8,3,9.0909090909,30,30
2263057,17,0,,,24,24
2263058,1,0,,,,0
2263059,17,0,,,15,15
2263060,17,0,,,8,8
2263061,10,8,16.93,35.270833333,31.07,31.07
2263062,17,0,,,57,57
2263063,17,5,12.21,50.875,11.79,11.79
2263064,13,0,,,57,57
2263065,17,8,17,29.824561404,40,40
2263066,17,0,,,70,70
2263067,30,0,,,24,24
2263068,16,0,,,0.69,0.69
2263069,16,2,42,70,18,18
2263070,16,0,,,75,75
2263071,17,3,7,18.918918919,30,30
2263072,10,0,,,63,63
2263073,16,7,36,60,24,24
2263074,17,3,4,50,4,4
2263075,26,5,31,20.529801325,120,120
2263076,10,0,,,18,18
2263077,1,5,10.26,85.5,1.74,1.74
2263078,17,8,12,66.666666667,,6
2263079,10,2,119.93,99.941666667,0.07,0.07
2263080,16,0,,,12.03,12.03
2263081,17,5,9,37.5,15,15
2263082,10,2,91,75.20661157,30,30
2263083,10,8,10,14.285714286,60,60
2263084,10,4,29,41.428571429,41,41
2263085,10,8,39.64,96.682926829,1.36,1.36
2263086,1,8,8.97,42.714285714,12.03,12.03
2263087,17,0,,,1.26,1.26
2263088,16,0,,,6,12
2263089,17,0,,,10,10
2263090,17,0,,,46,46
2263091,10,0,,,37,37
2263092,17,0,,,18,18
2263093,16,0,,,52,52
2263094,10,0,,,92,92
2263095,17,0,,,1.2,1.2
2263096,17,0,,,24,24
2263097,10,0,,,24,24
2263098,17,0,,,1.07,1.07
2263099,16,8,52,74.285714286,18,18
2263100,17,3,4.18,69.666666667,1.82,1.82
2263101,13,7,19,51.351351351,18,18
2263102,17,0,,,12,12
2263103,17,0,,,2,2
2263104,17,3,3.96,66,2.04,2.04
2263105,17,0,,,24,24
2263106,10,2,33,33,67,67
2263107,7,7,73,75.257731959,24,24
2263108,16,0,,,,0
2263109,10,0,,,120,120
2263110,10,2,1.61,6.7083333333,22.39,22.39
2263111,16,0,,,18,18
2263112,10,2,192,80,48,48
2263113,17,6,18,300,24,24
2263115,24,8,4,16.666666667,20,20
2263116,16,6,15,26.315789474,72,72
2263117,13,8,22,23.913043478,70,70
2263118,10,3,4.11,68.5,1.89,1.89
2263119,17,0,,,16,16
2263120,16,0,,,,0
2263121,10,8,31,20.529801325,120,120
2263122,16,7,42,53.846153846,36,36
2263123,12,2,3,20,12,12
2263124,10,2,17,28.333333333,43,43
2263125,10,0,,,151,151
2263126,17,0,,,10,10
2263128,17,8,2.97,19.8,12.03,12.03
2263129,16,4,2,20,,8
2263130,10,2,20,16.666666667,100,100
2263131,10,2,42,35,78,78
2263132,5,2,11.97,49.875,12.03,12.03
2263133,27,0,,,360,360
2263134,16,0,,,,0
2263135,10,8,38,28.148148148,97,97
2263136,13,0,,,46,46
2263137,10,8,8,4.2553191489,180,180
2263138,16,0,,,33,33
2263139,16,2,6,20,24,24
2263140,17,3,3,37.5,5,5
2263141,16,0,,,18,18
2263142,13,0,,,300,300
2263143,17,0,,,14,14
2263144,17,0,,,27,27
2263145,10,7,7,25.925925926,20,20
2263146,10,0,,,100,100
2263147,17,7,27,47.368421053,30,30
2263148,10,0,,,60,60
2263149,17,3,5,33.333333333,10,10
2263150,5,8,11.97,49.875,12.03,12.03
2263151,10,8,4,22.222222222,14,14
2263152,16,2,21,77.777777778,,6
2263153,10,5,71,42.261904762,97,97
2263154,16,2,99,73.333333333,36,36
2263155,1,0,,,8,8
2263156,28,0,,,100,100
2263157,16,2,25,75.757575758,,8
2263158,16,0,,,144,144
2263159,17,3,4,40,6,6
2263160,10,5,38,35.185185185,70,70
2263161,17,3,5,9.8039215686,46,46
2263162,7,8,79,81.443298969,18,18
2263163,17,7,11,26.829268293,30,30
2263164,10,0,,,70,70
2263165,17,3,20,35.087719298,37,37
2263166,10,8,18,100,,0
2263167,17,8,21,36.842105263,36,36
2263168,10,5,2,13.333333333,13,13
2263169,10,2,73,27.86259542,189,189
2263170,17,3,3,14.285714286,18,18
2263171,4,5,17,22.077922078,60,60
2263172,4,0,,,,4
2263173,17,3,4.21,52.625,3.79,3.79
2263174,13,0,,,60,60
2263175,10,0,,,60,60
2263176,17,0,,,,6
2263177,16,7,12,100,,0
2263178,17,0,,,,6
2263179,13,0,,,66,66
2263180,13,0,,,60,60
2263181,17,6,3,50,9,9
2263182,10,8,68,36.170212766,120,120
2263183,16,0,,,0.0328515112,0.0328515112
2263184,26,0,,,204,204
2263185,26,8,21,17.948717949,96,96
2263186,16,5,15,45.454545455,18,18
2263187,17,3,9,60,6,6
2263188,10,8,61,40.397350993,90,90
2263189,16,5,33,47.142857143,37,37
2263190,17,3,12,44.444444444,15,15
2263191,16,0,,,,2
2263192,21,0,,,,0
2263193,10,0,,,120,120
2263194,10,2,12,40,18,18
2263195,10,0,,,60,60
2263196,17,3,5.04,63,2.96,2.96
2263197,13,8,28,28,72,72
2263198,17,0,,,3.66,3.66
2263199,16,0,,,6.33,6.33
2263200,10,0,,,156,156
2263201,10,8,9,15.789473684,48,48
2263202,13,0,,,87,87
2263203,17,3,5,41.666666667,7,7
2263204,7,0,,,87,87
2263205,21,4,36.97,99.918918919,0.03,0.03
2263206,29,8,12,66.666666667,,6
2263207,30,0,,,,0
2263208,17,8,4.09,40.9,5.91,5.91
2263209,13,0,,,16,16
2263210,17,3,1,16.666666667,5,5
2263211,17,0,,,3.46,3.46
2263213,16,0,,,15,15
2263214,10,0,,,60,60
2263215,1,0,,,21,21
2263216,10,4,94,35.877862595,168,168
2263217,21,4,36.97,99.918918919,0.03,0.03
2263218,16,0,,,33,33
2263219,17,0,,,26,26
2263220,3,2,24,40,36,36
2263221,10,0,,,70,70
2263222,17,0,,,77,77
2263223,10,2,70,100,,0
2263224,10,8,78,72.222222222,30,30
2263225,17,3,23.51,78.366666667,6.49,6.49
2263226,26,8,14,12.280701754,100,100
2263227,27,4,78,46.428571429,90,90
2263228,13,0,,,60,60
2263229,10,2,35.97,59.95,12.03,24.03
2263230,17,0,,,16,16
2263231,17,0,,,8,8
2263232,13,8,21,77.777777778,,6
2263233,13,0,,,180,180
2263234,17,7,48,44.444444444,60,60
2263235,17,3,10,55.555555556,8,8
2263236,10,7,156,43.333333333,204,204
2263237,22,8,28,9.5890410959,264,264
2263238,10,0,,,30,30
2263240,10,5,9,15.789473684,48,48
2263241,26,0,,,70,70
2263242,10,0,,,121,121
2263243,28,0,,,77,77
2263244,16,8,3,4.7619047619,60,60
2263245,25,0,,,27,27
2263246,5,0,,,37,37
2263247,10,2,178,67.938931298,84,84
2263248,17,0,,,7,7
2263249,5,0,,,,8
2263250,17,8,17.967148489,99.817491605,0.0328515112,0.0328515112
2263251,16,0,,,5,10
2263252,16,0,,,71,71
2263253,4,5,6,18.181818182,27,27
2263254,10,0,,,37,37
2263255,17,0,,,1.1,1.1
2263256,17,0,,,0.89,0.89
2263257,17,0,,,1.07,1.07
2263258,29,8,12,100,,0
2263259,10,8,7,18.918918919,30,30
2263260,17,0,,,1.03,1.03
2263261,27,0,,,360,360
2263262,16,5,51,100,,0
2263263,10,0,,,87,87
2263265,3,2,25,39.682539683,38,38
2263266,17,0,,,0.66,0.66
2263267,10,8,36,63.157894737,21,21
2263268,13,8,3,14.285714286,18,18
2263269,10,7,24,80,6,6
2263270,17,5,4.76,52.888888889,4.24,4.24
2263271,9,8,1,100,,0
2263272,10,2,27,31.034482759,60,60
2263273,10,7,89,68.461538462,41,41
2263274,16,0,,,6,12
2263275,9,0,,,0.33,0.33
2263276,26,8,84,50,84,84
2263277,16,0,,,0.16,6.16
2263278,10,8,28,60.869565217,18,18
2263279,10,2,10,14.285714286,60,60
2263280,16,0,,,13,13
2263281,10,3,9,37.5,15,15
2263282,17,3,3,30,7,7
2263283,17,0,,,1.26,1.26
2263284,17,0,,,0.89,0.89
2263285,10,0,,,120,120
2263286,10,2,44,23.404255319,144,144
2263287,24,0,,,18,18
2263288,17,8,20.97,63.545454545,12.03,12.03
2263289,10,8,15,100,,0
2263290,13,0,,,84,84
2263291,16,0,,,70,70
2263292,17,0,,,0.0328515112,0.0328515112
2263293,17,0,,,0.0328515112,0.0328515112
2263294,16,2,43,22.872340426,145,145
2263295,17,0,,,0.0328515112,0.0328515112
2263296,10,8,27,31.034482759,60,60
2263297,16,7,6,50,,6
2263298,17,0,,,4,4
2263299,10,2,24,34.285714286,46,46
2263300,24,0,,,33,33
2263301,10,8,12,15.384615385,66,66
2263302,10,4,54,50,54,54
2263303,9,,,,7,7
2263304,16,8,9,17.647058824,42,42
2263307,13,0,,,60,60
2263310,26,7,43,28.476821192,108,108
2263311,9,,,,6,6
2263312,13,0,,,60,60
2263313,9,,,,6,6
2263314,9,,,,6,6
2263315,9,,,,6,6
2263316,16,,,,4.16,4.16
2263317,26,8,9,21.951219512,32,32
2263318,17,8,9,27.272727273,24,24
2263319,10,5,19.31,80.458333333,4.69,4.69
2263320,17,0,,,20,20
2263321,17,3,10,100,,0
2263322,17,3,9,60,6,6
2263323,17,0,,,0.0328515112,0.0328515112
2263324,13,8,29.24,71.317073171,11.76,11.76
2263325,26,8,31,20.529801325,120,120
2263326,17,3,7,18.918918919,30,30
2263327,16,8,5,12.195121951,36,36
2263328,13,8,40,57.142857143,30,30
2263329,17,3,11.97,49.875,12.03,12.03
2263330,17,3,4.52,75.333333333,1.48,1.48
2263331,3,2,50,45.454545455,60,60
2263332,10,6,6,25,30,30
2263333,17,3,20,35.087719298,37,37
2263334,27,8,,,469.99,469.99
2263335,16,2,15,21.428571429,55,55
2263336,17,5,2,6.6666666667,28,28
