USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2147012,10,7,30,42.857142857,40,40
2147013,10,0,,,51,51
2147014,13,8,8.84,49.111111111,9.16,9.16
2147015,17,0,,,24,24
2147016,16,0,,,,0
2147017,10,2,105,43.75,135,135
2147018,16,8,,,,10
2147019,16,0,,,6,6
2147020,10,0,,,63,63
2147021,16,8,11,52.380952381,5,10
2147022,10,0,,,41,41
2147023,10,0,,,27,27
2147024,17,0,,,0.33,0.33
2147025,10,3,18,75,6,6
2147026,10,0,,,156,156
2147027,10,2,37,19.680851064,151,151
2147028,7,5,37,38.144329897,60,60
2147029,10,2,27,45,33,33
2147030,17,0,,,27,27
2147031,10,3,10,14.285714286,60,60
2147032,10,2,24,64.864864865,13,13
2147033,10,0,,,34,34
2147034,13,0,,,46,46
2147035,17,0,,,4,4
2147036,16,8,8.97,42.714285714,12.03,12.03
2147037,8,8,10,100,,0
2147038,16,,,,0.0328515112,0.0328515112
2147039,17,3,24,34.285714286,46,46
2147040,17,3,5.9671484888,99.452474814,0.0328515112,0.0328515112
2147041,30,0,,,,0
2147042,10,0,,,57,57
2147043,17,0,,,5.69,5.69
2147044,16,0,,,,0
2147045,16,2,18,66.666666667,9,9
2147046,10,0,,,60,60
2147047,10,7,15,23.80952381,48,48
2147048,10,0,,,120,120
2147049,10,0,,,24,24
2147050,10,2,17,10.119047619,151,151
2147051,21,8,10,14.285714286,60,60
2147052,17,3,12,40,18,18
2147053,15,8,8.97,42.714285714,12.03,12.03
2147054,10,0,,,135,135
2147055,17,3,9,60,6,6
2147056,16,,,,0.0328515112,0.0328515112
2147057,13,0,,,108,108
2147058,26,0,,,31,31
2147060,9,0,,,6,6
2147061,10,3,24,34.285714286,46,46
2147062,30,0,,,,0
2147063,10,2,61,50.41322314,60,60
2147064,10,4,33,47.142857143,37,37
2147065,10,0,,,13.03,13.03
2147066,10,8,37,30.578512397,84,84
2147067,17,5,27,47.368421053,30,30
2147068,10,4,91,60.264900662,60,60
2147069,10,0,,,72,72
2147070,10,2,142,54.198473282,120,120
2147071,10,5,6,33.333333333,6,12
2147072,10,2,75,55.555555556,60,60
2147073,16,7,32,56.140350877,25,25
2147074,10,0,,,13.03,13.03
2147075,17,3,12,40,18,18
2147076,17,0,,,0.0328515112,0.0328515112
2147077,30,3,50,41.32231405,71,71
2147078,21,8,19,51.351351351,18,18
2147079,10,2,180,50,180,180
2147080,13,0,,,37,37
2147081,17,3,8,19.512195122,33,33
2147082,13,0,,,100,100
2147083,16,6,15,250,21,21
2147084,10,0,,,121,121
2147085,10,2,62.967148489,99.947854744,0.0328515112,0.0328515112
2147086,10,8,24,50,24,24
2147087,13,0,,,120,120
2147088,10,2,3,30,7,7
2147089,10,8,120,33.333333333,240,240
2147090,13,0,,,293,293
2147091,17,0,,,18,18
2147092,17,0,,,33,33
2147093,10,2,56.7,81,1.3,13.3
2147094,17,3,4,22.222222222,14,14
2147095,17,3,21,36.842105263,36,36
2147096,17,0,,,12,12
2147097,17,0,,,5,5
2147098,21,5,52,17.808219178,240,240
2147099,16,0,,,2,2
2147100,17,0,,,,0
2147101,17,0,,,0.0328515112,0.0328515112
2147102,17,0,,,24,24
2147103,17,6,9,42.857142857,30,30
2147104,13,0,,,30,30
2147105,4,0,,,166,166
2147106,10,0,,,121,121
2147107,7,0,,,108,108
2147108,24,0,,,30,30
2147109,17,3,12,57.142857143,9,9
2147110,9,0,,,6,6
2147111,10,2,66,61.111111111,42,42
2147112,9,0,,,6,6
2147113,17,3,3,20,12,12
2147114,9,0,,,6,6
2147115,9,0,,,6,6
2147116,16,8,26,96.296296296,1,1
2147117,13,0,,,92,92
2147118,9,6,2.87,47.833333333,8.87,8.87
2147119,9,0,,,6,6
2147120,1,0,,,,0
2147121,21,8,9.08,37.833333333,8.92,14.92
2147122,10,2,91,60.264900662,60,60
2147123,17,3,5.97,59.7,4.03,4.03
2147124,10,0,,,29.99,29.99
2147125,10,2,23.51,78.366666667,0.49,6.49
2147126,17,3,3,20,12,12
2147127,7,8,24,19.834710744,97,97
2147128,13,0,,,39,39
2147129,9,0,,,4,4
2147130,9,0,,,6,6
2147131,17,0,,,13,13
2147132,9,6,0.9,15,6.9,6.9
2147133,10,8,21,41.176470588,30,30
2147134,17,8,17,41.463414634,24,24
2147135,17,8,18,100,,0
2147136,17,3,9,19.565217391,37,37
2147137,16,2,23,85.185185185,,4
2147138,17,8,1.67,18.555555556,7.33,7.33
2147139,9,6,1.88,31.333333333,7.88,7.88
2147140,17,0,,,24,24
2147141,9,0,,,6,6
2147142,10,8,24.97,67.486486486,12.03,12.03
2147143,10,7,24.97,67.486486486,12.03,12.03
2147144,25,2,6,20,24,24
2147145,17,5,33,47.142857143,37,37
2147146,16,8,6,100,,0
2147147,10,0,,,108,108
2147148,10,0,,,72,72
2147149,29,8,5,41.666666667,7,7
2147150,30,0,,,0.07,0.07
2147151,9,0,,,6,6
2147153,9,0,,,6,6
2147154,9,0,,,6,6
2147155,17,5,5,33.333333333,5,10
2147156,9,6,0.9,15,6.9,6.9
2147157,30,0,,,,6
2147158,9,0,,,,0
2147159,16,6,18,42.857142857,60,60
2147160,10,8,79,52.317880795,72,72
2147161,10,4,6,5.8823529412,96,96
2147162,16,8,10,100,,0
2147163,27,0,,,33,33
2147164,9,0,,,6,6
2147165,17,3,12,66.666666667,6,6
2147166,16,8,11,91.666666667,1,1
2147167,10,0,,,130,130
2147168,10,7,22,59.459459459,15,15
2147170,16,8,6,14.634146341,35,35
2147171,10,8,22,20.754716981,84,84
2147172,10,0,,,6,6
2147173,17,3,17.97,59.9,12.03,12.03
2147174,10,2,44,23.404255319,144,144
2147176,10,7,142,54.198473282,120,120
2147177,10,2,88,33.58778626,174,174
2147179,17,0,,,8,8
2147180,10,0,,,120,120
2147181,17,0,,,70,70
2147182,13,0,,,41,41
2147183,17,3,31,67.391304348,15,15
2147184,17,0,,,6,6
2147185,22,0,,,156,156
2147186,17,3,29,41.428571429,41,41
2147187,10,8,41,47.126436782,46,46
2147188,9,0,,,6,6
2147189,10,2,10,100,,0
2147190,9,0,,,6,6
2147191,9,0,,,6,6
2147192,9,0,,,6,6
2147193,10,0,,,,0
2147194,10,0,,,60,60
2147195,27,2,,,360,360
2147196,27,4,68,36.170212766,120,120
2147197,17,3,11,19.298245614,46,46
2147198,16,,,,0.0328515112,0.0328515112
2147199,17,3,10,100,,0
2147200,13,0,,,18,18
2147201,9,0,,,6,6
2147202,10,8,64,42.38410596,87,87
2147203,13,5,5.97,33.166666667,12.03,12.03
2147204,17,0,,,6,6
2147205,17,3,14.84,82.444444444,3.16,3.16
2147206,17,3,6,20,24,24
2147207,17,3,12,57.142857143,9,9
2147208,17,0,,,3.72,3.72
2147209,17,3,18,100,,0
2147210,17,3,20,48.780487805,21,21
2147211,10,3,12,25,36,36
2147212,26,0,,,37,37
2147213,17,8,8,100,,0
2147214,17,8,5.97,33.166666667,12.03,12.03
2147215,16,,,,0.0328515112,0.0328515112
2147216,17,3,8,19.512195122,33,33
2147217,17,3,22,47.826086957,24,24
2147218,17,3,2,20,8,8
2147219,10,0,,,60,60
2147220,17,8,17,45.945945946,20,20
2147221,17,3,10,100,,0
2147222,17,3,15,26.315789474,42,42
2147223,10,3,39,44.827586207,48,48
2147224,10,3,13,35.135135135,24,24
2147225,17,3,4,33.333333333,8,8
2147226,17,3,3,30,7,7
2147227,17,3,4,50,4,4
2147228,10,3,84,77.777777778,24,24
2147229,17,0,,,9,9
2147230,10,8,43,35.537190083,78,78
2147231,10,5,8,19.512195122,33,33
2147232,10,3,43,61.428571429,27,27
2147233,17,3,20,48.780487805,21,21
2147234,10,3,22,34.920634921,41,41
2147235,17,5,13.74,76.333333333,4.26,4.26
2147236,10,3,22,34.920634921,41,41
2147237,10,2,13,35.135135135,24,24
2147238,17,0,,,18,18
2147239,17,3,12,66.666666667,6,6
2147240,10,0,,,135,135
2147241,10,2,33.21,47.442857143,36.79,36.79
2147242,13,1,24,40,84,84
2147243,17,8,6,13.043478261,40,40
2147244,21,8,48,28.571428571,120,120
2147245,30,0,,,,0
2147246,10,2,174,53.703703704,150,150
2147247,16,0,,,6,6
2147248,16,0,,,17,17
2147249,10,0,,,37,37
2147250,10,2,25,67.567567568,,12
2147251,10,0,,,92,92
2147252,30,0,,,0.33,0.33
2147253,30,8,1,100,,0
2147254,10,2,97,100,,0
2147255,16,2,30,100,,0
2147256,30,0,,,,0
2147257,7,5,10,10.309278351,87,87
2147258,13,0,,,188,188
2147259,10,7,28,60.869565217,18,18
2147260,17,0,,,15,15
2147261,16,0,,,6,6
2147262,17,3,7,46.666666667,8,8
2147263,10,8,12,9.9173553719,109,109
2147264,17,3,5.87,73.375,2.13,2.13
2147265,10,2,7,46.666666667,4,8
2147267,9,0,,,,0
2147268,10,8,24,80,6,6
2147269,16,0,,,,0
2147270,13,8,8.15,38.80952381,6.85,12.85
2147271,13,0,,,50,50
2147272,13,0,,,37,37
2147273,17,3,13,35.135135135,24,24
2147274,25,0,,,18,18
2147275,10,0,,,,0
2147276,16,0,,,0.2,0.2
2147277,17,6,6,20,36,36
2147278,26,0,,,144,144
2147279,16,0,,,30,30
2147280,9,0,,,,1
2147281,10,0,,,12.03,12.03
2147282,13,0,,,37,37
2147283,16,8,180,85.714285714,30,30
2147284,13,0,,,300,300
2147285,30,0,,,0.07,0.07
2147286,10,0,,,21,21
2147287,10,2,6,20,24,24
2147288,30,0,,,0.03,0.03
2147289,16,0,,,3.16,3.16
2147290,16,0,,,3.16,3.16
2147291,10,2,25,20.661157025,96,96
2147292,9,0,,,6,6
2147293,16,0,,,3.16,3.16
2147294,17,0,,,41,41
2147295,9,0,,,6,6
2147296,9,0,,,6,6
2147297,9,0,,,6,6
2147298,9,0,,,6,6
2147299,9,6,0.9,15,6.9,6.9
2147300,16,8,15,100,,0
2147301,9,0,,,6,6
2147302,9,0,,,6,6
2147303,13,0,,,180,180
2147304,10,2,56.967148489,90.42404522,0.0328515112,6.0328515112
2147305,10,0,,,188,188
2147306,16,0,,,,6
2147307,16,0,,,,6
2147308,30,0,,,,0
2147309,13,0,,,60,60
2147310,24,0,,,33,33
2147311,10,8,28,49.122807018,29,29
2147312,10,8,45.967148489,99.928583671,0.0328515112,0.0328515112
2147313,16,8,6,100,,0
2147314,23,2,8,17.391304348,38,38
2147315,10,2,36,33.333333333,72,72
2147316,15,2,2.97,19.8,12.03,12.03
2147317,10,0,,,57,57
2147318,17,0,,,5,5
2147319,10,0,,,108,108
2147320,17,0,,,12,12
2147321,13,0,,,120,120
2147322,10,8,8,15.68627451,43,43
2147323,13,0,,,100,100
2147324,17,3,3,12.5,21,21
2147325,13,0,,,84,84
2147326,17,0,,,4,4
2147327,17,0,,,41,41
2147328,10,8,36.8,99.459459459,0.2,0.2
2147337,26,0,,,210,210
2147339,29,8,12,100,,0
2147352,17,0,,,8,8
2147353,17,0,,,5.69,5.69
2147356,17,0,,,7,7
2147357,17,0,,,6,6
2147358,17,6,6,50,18,18
2147359,17,0,,,8,8
2147360,17,0,,,6,6
2147361,16,2,24,100,,0
2147362,30,,,,,0
2147363,17,0,,,,0
2147364,17,0,,,14,14
2147365,24,7,21,100,,0
2147366,10,2,4,9.756097561,37,37
2147367,17,0,,,3,3
2147368,17,0,,,6,6
2147369,10,3,30,100,,0
2147370,17,0,,,8,8
2147371,10,2,18.7,32.807017544,38.3,38.3
2147372,10,8,78,33.191489362,157,157
2147373,17,0,,,2.53,2.53
2147374,10,8,,,469.99,469.99
2147375,17,8,11.97,49.875,12.03,12.03
2147376,21,2,9,37.5,15,15
2147377,16,0,,,5.43,5.43
2147378,10,3,17.97,59.9,12.03,12.03
2147379,16,8,18,23.076923077,60,60
2147380,29,8,,,,24
2147381,10,8,48,20,192,192
2147382,10,0,,,70,70
2147383,10,2,99,73.333333333,36,36
2147384,17,0,,,24,24
2147385,16,7,16,66.666666667,,8
2147386,16,0,,,51,51
2147387,16,7,21,100,,0
2147388,17,3,14,18.181818182,63,63
2147389,27,4,15,17.24137931,72,72
2147390,16,2,12,50,,12
2147391,21,7,24,80,,6
2147392,5,5,20.97,63.545454545,12.03,12.03
2147393,10,0,,,70,70
2147394,29,5,5.97,33.166666667,12.03,12.03
2147395,10,7,49,50.515463918,48,48
2147396,10,0,,,48,48
2147397,10,8,3,11.111111111,24,24
2147398,13,0,,,37,37
2147399,10,2,210,87.5,30,30
2147400,4,8,11,21.568627451,40,40
2147402,17,8,12,40,18,18
2147403,17,2,12,100,,0
2147404,17,5,22,47.826086957,24,24
2147405,21,0,,,24,24
2147406,17,3,4.84,48.4,5.16,5.16
2147407,10,3,8,80,2,2
2147408,10,2,3,12.5,21,21
2147409,10,2,3,12.5,21,21
2147410,10,0,,,46,46
2147411,10,2,3,12.5,21,21
2147412,10,8,11,19.298245614,46,46
2147418,15,6,10,100,20,20
2147419,7,7,51,58.620689655,36,36
2147420,16,8,5.54,92.333333333,0.46,0.46
2147421,10,2,17,26.984126984,46,46
2147422,10,8,38,22.619047619,130,130
2147423,10,2,39,68.421052632,18,18
2147424,3,0,,,78,78
2147425,16,8,3,11.111111111,24,24
2147426,13,0,,,94,94
2147427,23,5,25.64,85.466666667,4.36,4.36
2147428,25,0,,,18,18
2147429,17,0,,,3.66,3.66
2147430,9,0,,,6,6
2147431,17,0,,,37,37
2147432,7,0,,,188,188
2147433,16,0,,,4.39,4.39
2147434,26,0,,,10,10
2147435,17,0,,,15,15
2147436,10,0,,,27,27
2147437,17,5,23,56.097560976,18,18
2147438,13,2,30,35.714285714,54,54
2147439,17,0,,,10,10
2147440,17,0,,,21,21
2147441,17,0,,,8,8
2147442,17,0,,,,0
2147443,17,0,,,,0
2147444,17,1,14,30.434782609,60,60
2147445,17,8,4,100,,0
2147446,10,0,,,71,71
2147447,10,8,36.8,99.459459459,0.2,0.2
2147448,16,0,,,,0
2147449,10,8,118,62.765957447,70,70
2147450,10,0,,,188,188
2147451,10,8,37,30.578512397,84,84
2147452,17,0,,,11,11
2147453,16,5,6,50,6,6
2147454,25,0,,,4,4
2147457,21,7,9,10.344827586,78,78
2147458,20,4,18,60,12,12
2147459,4,0,,,,0
2147460,25,0,,,3,3
2147461,26,2,62.967148489,99.947854744,0.0328515112,0.0328515112
2147462,17,3,8,66.666666667,4,4
2147463,10,8,3,20,6,12
2147464,9,0,,,,0
2147465,27,8,107.97,89.975,12.03,12.03
2147466,10,0,,,12.03,12.03
2147467,10,0,,,60,60
2147468,13,0,,,60,60
2147469,10,8,24,80,,6
2147470,10,2,39,61.904761905,24,24
2147471,17,0,,,4.53,4.53
2147472,10,2,60,35.714285714,108,108
2147473,10,8,9,33.333333333,18,18
2147474,16,0,,,24,24
2147475,13,0,,,30,30
2147476,17,3,13,28.260869565,33,33
2147477,13,8,9,14.285714286,54,54
2147478,13,0,,,51,51
2147479,17,0,,,12.03,12.03
2147480,13,2,10,21.739130435,36,36
2147481,17,0,,,15,15
2147482,10,7,18,75,2,6
2147483,13,0,,,30,30
2147484,13,8,16,34.782608696,30,30
2147485,10,0,,,51,51
2147486,11,6,4,50,12,12
2147487,30,2,10,27.027027027,27,27
2147488,15,8,3,9.0909090909,30,30
2147489,17,8,13,35.135135135,24,24
2147490,10,2,89,42.380952381,121,121
2147491,10,7,31,83.783783784,6,6
2147492,16,7,13,28.260869565,33,33
2147493,17,3,2,20,8,8
2147494,17,0,,,5.13,5.13
2147495,16,0,,,,0
2147496,10,2,15,25,45,45
2147497,10,0,,,250,250
2147498,10,2,13,35.135135135,24,24
2147499,13,0,,,30,30
2147500,17,3,2.38,29.75,5.62,5.62
2147501,16,8,1,10,9,9
2147502,16,0,,,,0
2147503,10,2,1,2.7027027027,36,36
2147504,17,3,15.77,52.566666667,14.23,14.23
2147505,10,2,52,19.847328244,210,210
2147506,7,8,15,19.230769231,63,63
2147507,29,0,,,36,36
2147508,30,2,5,20.833333333,19,19
2147509,13,0,,,60,60
2147510,17,8,5,12.195121951,36,36
2147511,17,8,22,47.826086957,24,24
2147512,10,0,,,75,75
2147513,21,7,19,27.142857143,51,51
2147514,17,8,13,35.135135135,24,24
2147516,10,0,,,84,84
2147517,13,7,12,100,,0
2147518,3,0,,,57,57
2147519,16,0,,,,0
2147520,26,7,68,36.170212766,120,120
2147521,9,8,2,100,,0
2147522,10,0,,,60,60
2147523,13,8,8,4.2553191489,180,180
2147524,4,8,3,14.285714286,18,18
2147525,13,8,5,5.4347826087,87,87
2147526,17,0,,,0.0328515112,0.0328515112
2147527,10,0,,,126,126
2147528,7,0,,,82,82
2147529,13,0,,,45,45
2147530,13,0,,,100,100
2147531,10,0,,,120,120
2147532,15,0,,,27,27
2147533,10,7,19,51.351351351,18,18
2147534,10,7,3,5.8823529412,48,48
2147535,17,0,,,6,6
2147536,10,7,141,48.287671233,151,151
2147537,4,0,,,20.69,20.69
2147538,16,2,29,78.378378378,,8
2147540,17,2,2,33.333333333,,4
2147541,10,7,3,5.8823529412,48,48
2147542,17,0,,,15,15
2147543,17,0,,,10,10
2147544,10,2,156,86.666666667,24,24
2147545,16,0,,,33,33
2147546,10,8,11,6.5476190476,157,157
2147547,17,3,2.57,42.833333333,3.43,3.43
2147548,16,2,27,90,3,3
2147549,16,7,8,100,,0
2147550,17,5,4,40,6,6
2147551,16,0,,,0.0328515112,0.0328515112
2147552,17,0,,,21,21
2147553,13,0,,,210,210
2147554,16,0,,,12,12
2147555,10,0,,,120,120
2147556,21,0,,,37,37
2147557,16,2,37,100,,0
2147558,10,8,13,35.135135135,24,24
2147559,10,2,60,100,,0
2147560,17,0,,,15,15
2147561,16,0,,,15,15
2147562,10,2,20,33.333333333,40,40
2147563,17,3,2,20,8,8
2147564,13,0,,,120,120
2147565,16,0,,,,0
2147566,17,3,5.77,72.125,2.23,2.23
2147567,17,0,,,16,16
2147568,10,0,,,123,123
2147569,17,0,,,4.89,4.89
2147570,17,0,,,1,1
2147571,24,8,,,13.66,19.66
2147572,10,2,48,50,48,48
2147573,17,0,,,1.69,1.69
2147574,17,3,9,27.272727273,24,24
2147575,24,7,25.41,77,7.59,7.59
2147576,17,0,,,1.16,1.16
2147577,17,0,,,4,4
2147578,10,0,,,65,65
2147579,13,4,10,14.285714286,60,60
2147580,16,7,10,100,,0
2147581,10,0,,,37,37
2147582,16,0,,,33,33
2147583,17,0,,,1.62,1.62
2147584,10,2,174,72.5,66,66
2147585,17,8,24,80,6,6
2147586,17,0,,,0.0328515112,0.0328515112
2147587,16,0,,,24,24
2147588,17,0,,,2.03,2.03
2147589,9,,,,1.49,1.49
2147590,19,8,16,14.814814815,92,92
2147591,17,0,,,0.92,0.92
2147592,13,0,,,180,180
2147593,4,8,15,50,15,15
2147594,24,0,,,15,15
2147595,17,0,,,3.59,3.59
2147596,17,0,,,1.49,1.49
2147597,17,0,,,1.49,1.49
2147598,17,0,,,1.3,1.3
2147599,10,0,,,168,168
2147600,13,0,,,6,12
2147601,16,0,,,24,24
2147603,10,8,13,13.402061856,84,84
2147604,10,0,,,70,70
2147605,4,0,,,60,60
2147606,16,8,3,25,3,9
2147607,29,0,,,,0
2147608,17,0,,,1.3,1.3
2147609,10,0,,,78,78
2147610,17,0,,,1.49,1.49
2147611,28,0,,,27,27
2147612,16,0,,,24,24
2147613,10,2,106,40.458015267,156,156
2147614,10,2,171,58.561643836,121,121
2147615,17,0,,,7,7
2147616,10,0,,,41,41
2147617,13,2,12,6.6666666667,168,168
2147618,26,2,19,12.337662338,135,135
2147619,17,0,,,6.16,6.16
2147620,10,0,,,6,12
2147621,13,0,,,51,51
2147622,10,8,15,11.111111111,120,120
2147623,10,0,,,60,60
2147624,16,5,11.967148489,99.726237407,0.0328515112,0.0328515112
2147625,10,2,20,15.384615385,110,110
2147626,16,0,,,21,21
2147627,13,0,,,96,96
2147628,16,0,,,27.76,27.76
2147629,30,0,,,,0
2147630,10,2,38,45.238095238,46,46
2147631,17,3,12,40,18,18
2147632,10,2,29.967148489,99.890494963,0.0328515112,0.0328515112
2147633,15,0,,,33,33
2147634,4,7,3,11.111111111,24,24
2147635,4,7,25,67.567567568,12,12
2147637,25,7,25,67.567567568,12,12
2147638,16,0,,,,6
2147639,4,0,,,33,33
2147640,16,8,6,28.571428571,15,15
2147641,17,3,11,19.298245614,46,46
2147642,10,6,3,14.285714286,18,24
2147643,10,0,,,84,84
2147644,17,0,,,46,46
2147645,17,0,,,1.3,1.3
2147646,4,7,9,42.857142857,12,12
2147647,17,3,2.21,36.833333333,3.79,3.79
2147648,17,0,,,5.89,5.89
2147649,29,8,12,26.086956522,34,34
2147650,10,8,18,20,72,72
2147651,13,0,,,78,78
2147652,17,0,,,1.59,1.59
2147653,16,0,,,35,35
2147654,10,2,37.67,91.87804878,3.33,3.33
2147655,10,3,7.74,77.4,2.26,2.26
2147656,29,8,5,27.777777778,13,13
2147657,16,8,8.97,42.714285714,12.03,12.03
2147658,10,8,33.97,73.847826087,12.03,12.03
2147659,10,2,6,100,,0
2147660,17,0,,,30,30
2147661,17,0,,,1.66,1.66
2147662,30,0,,,,0
2147663,29,0,,,12.03,12.03
2147664,10,0,,,46,46
2147665,17,8,22,38.596491228,35,35
2147666,17,0,,,1.66,1.66
2147667,17,0,,,3,3
2147668,10,8,6,25,18,18
2147669,13,0,,,100,100
2147670,17,3,2.05,34.166666667,3.95,3.95
2147671,7,8,70,19.444444444,290,290
2147672,9,,,,,0
2147673,16,0,,,37,37
2147674,10,8,10,21.739130435,36,36
2147675,10,5,10,14.285714286,60,60
2147676,16,8,3,11.111111111,24,24
2147677,16,8,18,100,,0
2147678,17,0,,,27,27
2147679,17,0,,,1.68,1.68
2147680,13,2,226,86.259541985,36,36
2147681,17,0,,,1.02,1.02
2147682,16,2,10,29.411764706,24,24
2147683,17,4,3,11.111111111,24,24
2147685,17,0,,,6,6
2147686,16,5,18,23.076923077,60,60
2147687,7,0,,,78,78
2147688,17,3,2,25,6,6
2147689,10,8,30,14.285714286,180,180
2147690,13,6,15,45.454545455,48,48
2147691,27,8,,,300,300
2147692,10,3,10,14.285714286,60,60
2147693,10,2,24,40,36,36
2147694,13,8,9,60,6,6
2147695,13,8,77,100,,0
2147696,17,0,,,24,24
2147697,17,0,,,2.92,2.92
